Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_vol_change_t+1,SPY_shock_10,SPY_shock_10_t+1,BTC-USD_log_ret,BTC-USD_log_ret_t+1,BTC-USD_vol_10,BTC-USD_vol_10_t+1,BTC-USD_vol_change_t+1,BTC-USD_shock_10,BTC-USD_shock_10_t+1,TSLA_log_ret,TSLA_log_ret_t+1,TSLA_vol_10,TSLA_vol_10_t+1,TSLA_vol_change_t+1,TSLA_shock_10,TSLA_shock_10_t+1
2025-09-22,0.0047198519222895665,-0.005458344535398913,0.00318738063254188,0.004172626628665422,0.0009852459961235422,1.4807933116308005,-1.3081315490585161,-0.02574459685359166,-0.006531416615244119,0.013862529803725463,0.013946464542689729,8.393473896426557e-05,-1.857135545827499,-0.46832059804487647,0.01892459915165681,-0.019441082441463448,0.02744659099165429,0.02993215882602904,0.002485567834374751,0.6895063637378948,-0.6495048537747788
2025-09-23,-0.005458344535398913,-0.003186705609680798,0.004172626628665422,0.004497111806819839,0.0003244851781544168,-1.3081315490585161,-0.7086116037515858,-0.006531416615244119,0.011663525697123141,0.013946464542689729,0.012573341508254942,-0.001373123034434787,-0.46832059804487647,0.9276392985480855,-0.019441082441463448,0.03900845039857305,0.02993215882602904,0.029709203920243572,-0.00022295490578546837,-0.6495048537747788,1.3130089417169828
2025-09-24,-0.003186705609680798,-0.004624172513464782,0.004497111806819839,0.0042208239806849615,-0.0002762878261348776,-0.7086116037515858,-1.0955615620612458,0.011663525697123141,-0.038491879643615556,0.012573341508254942,0.016307445930936925,0.0037341044226819834,0.9276392985480855,-2.3603867709653077,0.03900845039857305,-0.04480186162620923,0.029709203920243572,0.03404997676942297,0.0043407728491794,1.3130089417169828,-1.3157677589501764
2025-09-25,-0.004624172513464782,0.005712795234045289,0.0042208239806849615,0.004534853977567651,0.00031402999688268964,-1.0955615620612458,1.259752852529432,-0.038491879643615556,0.00606632543055882,0.016307445930936925,0.016379432289484776,7.198635854785071e-05,-2.3603867709653077,0.3703623741863913,-0.04480186162620923,0.03938961629749567,0.03404997676942297,0.029287908652272217,-0.004762068117150756,-1.3157677589501764,1.3449105146140143
2025-09-26,0.005712795234045289,0.0028064247447203627,0.004534853977567651,0.004331702543923064,-0.00020315143364458676,1.259752852529432,0.6478803002430279,0.00606632543055882,0.04183812651811283,0.016379432289484776,0.02222339082770217,0.005843958538217394,0.3703623741863913,1.8826166916868625,0.03938961629749567,0.006360288086303643,0.029287908652272217,0.028014815348510764,-0.001273093303761453,1.3449105146140143,0.22703301832191974
2025-09-29,0.0028064247447203627,0.0037597898827210047,0.004331702543923064,0.004363089324308349,3.1386780385284606e-05,0.6478803002430279,0.8617265435694509,0.04183812651811283,-0.0030141158842399056,0.02222339082770217,0.02175372041491318,-0.0004696704127889889,1.8826166916868625,-0.13855634009958084,0.006360288086303643,0.0034011943142930328,0.028014815348510764,0.027121175831932468,-0.0008936395165782957,0.22703301832191974,0.12540733246117106
2025-09-30,0.0037597898827210047,0.0034017768166523053,0.004363089324308349,0.004320076578015433,-4.3012746292915745e-05,0.8617265435694509,0.7874343788171971,-0.0030141158842399056,0.03947865276779501,0.02175372041491318,0.025453989114288787,0.0037002686993756057,-0.13855634009958084,1.550980971608626,0.0034011943142930328,0.03260699487618123,0.027121175831932468,0.02846231190473366,0.0013411360728011919,0.12540733246117106,1.1456200390650015
2025-10-01,0.0034017768166523053,0.001151048892017506,0.004320076578015433,0.004190986033725382,-0.0001290905442900515,0.7874343788171971,0.27464870623640203,0.03947865276779501,0.016983874858595087,0.025453989114288787,0.02588947480276922,0.00043548568848043173,1.550980971608626,0.6560146541396212,0.03260699487618123,-0.052409624917241146,0.02846231190473366,0.03325888326823353,0.004796571363499869,1.1456200390650015,-1.5758083184740908
2025-10-02,0.001151048892017506,-1.4767471260179647e-05,0.004190986033725382,0.004004419720494192,-0.0001865663132311901,0.27464870623640203,-0.0036877930614019577,0.016983874858595087,0.013050507216426515,0.02588947480276922,0.025453561460343128,-0.00043591334242609053,0.6560146541396212,0.5127183178966652,-0.052409624917241146,-0.014252492909231236,0.03325888326823353,0.03312254072581108,-0.0001363425424224518,-1.5758083184740908,-0.43029588301252614
2025-10-03,-1.4767471260179647e-05,0.003579813724412676,0.004004419720494192,0.003896032016541038,-0.00010838770395315373,-0.0036877930614019577,0.9188358076150756,0.013050507216426515,0.02012868084515184,0.025453561460343128,0.02322725548224871,-0.0022263059780944193,0.5127183178966652,0.8665974703957195,-0.014252492909231236,0.05305409919515741,0.03312254072581108,0.03674849375036745,0.003625953024556372,-0.43029588301252614,1.4437081300679684
